File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/1v821b8g
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0051_f_024r.tif,51,discovery,f. 024r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/xv606f41
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0052_f_024v.tif,52,discovery,f. 024v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/5c121h46
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0053_f_025r.tif,53,discovery,f. 025r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/rm67gv60
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0054_f_025v.tif,54,discovery,f. 025v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/9984f78s
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0055_f_026r.tif,55,discovery,f. 026r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/hw07hr4v
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0056_f_026v.tif,56,discovery,f. 026v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/tv513911
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0057_f_027r.tif,57,discovery,f. 027r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/4s71264w
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0058_f_027v.tif,58,discovery,f. 027v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/1755f188
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0059_f_028r.tif,59,discovery,f. 028r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/dk204p8c
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0060_f_028v.tif,60,discovery,f. 028v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/p752xk17
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0061_f_029r.tif,61,discovery,f. 029r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/rs30vb49
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0062_f_029v.tif,62,discovery,f. 029v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/1n40v074
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0063_f_030r.tif,63,discovery,f. 030r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/z4882r68
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0064_f_030v.tif,64,discovery,f. 030v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/rk84z80z
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0065_f_031r.tif,65,discovery,f. 031r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/vz901z2h
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0066_f_031v.tif,66,discovery,f. 031v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/1z87pz2t
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0067_f_032r.tif,67,discovery,f. 032r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/vm26f67t
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0068_f_032v.tif,68,discovery,f. 032v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/9g575m9v
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0069_f_033r.tif,69,discovery,f. 033r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/1s240597
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0070_f_033v.tif,70,discovery,f. 033v,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/n0025689
",ChildWork,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 558
Masters/sinaimasters/ara/arabic_0558/sld_arb0558_0071_f_034r.tif,71,discovery,f. 034r,Text,,ark:/21198/z1jq24fb,ark:/21198/z1jq24fb/6069zd26
